indivID,day,date,budget,t_a01,t_a02,t_a03,t_a04,t_a05,t_a06,t_a07,t_a08,t_a09,t_a10,t_a11,t_a12,female,age,occ_full_time,weekend
4832803,11,20161118,1440,0,523,0,33,0,0,0,0,0,758,126,0,0,54.5,1,0
4832803,12,20161119,1440,0,0,0,0,0,0,0,0,0,1440,0,0,0,54.5,1,1
4835527,5,20161204,1440,0,0,0,0,46,0,553,0,0,602,239,0,1,27,1,1
4835527,6,20161205,1440,0,0,0,0,148,0,722,0,0,508,62,0,1,27,1,0
4835527,12,20161211,1440,0,0,0,0,26,0,0,0,0,1389,25,0,1,27,1,1
4835527,13,20161212,1440,0,613,0,0,3,0,0,0,0,586,238,0,1,27,1,0
4909828,3,20170205,1440,0,0,0,0,980,0,0,0,0,450,10,0,0,62.5,1,1
4909828,4,20170206,1440,0,0,0,64,365,114,0,0,0,778,119,0,0,62.5,1,0
4909828,6,20170208,1440,9,0,0,2,15,0,0,0,0,1342,72,0,0,62.5,1,0
4909828,8,20170210,1440,438,0,0,94,3,0,430,0,0,366,109,0,0,62.5,1,0
4909828,10,20170212,1440,0,0,0,0,0,0,0,0,0,1440,0,0,0,62.5,1,1
4909828,13,20170215,1440,54,0,0,0,83,0,0,0,0,1195,108,0,0,62.5,1,0
4952102,2,20161106,1440,0,0,0,0,0,0,0,0,0,1440,0,0,1,44.5,1,1
4952102,5,20161109,1440,0,487,0,12,0,0,0,0,0,860,81,0,1,44.5,1,0
4952102,6,20161110,1440,0,562,0,0,0,0,0,0,0,824,54,0,1,44.5,1,0
4952102,10,20161114,1440,102,476,0,0,0,0,0,0,0,768,94,0,1,44.5,1,0
4952102,14,20161118,1440,0,572,0,0,0,0,14,0,0,773,81,0,1,44.5,1,0
4975508,3,20161204,1440,0,0,0,0,24,0,159,11,0,1053,193,0,0,62.5,0,1
4975508,5,20161206,1440,0,0,0,57,0,0,0,0,0,1232,151,0,0,62.5,0,0
4975508,7,20161208,1440,2,0,0,0,0,0,244,0,0,1128,66,0,0,62.5,0,0
4975508,10,20161211,1440,0,0,0,10,30,0,0,0,0,1348,52,0,0,62.5,0,1
4975508,12,20161213,1440,0,0,0,9,27,0,0,0,48,1239,117,0,0,62.5,0,0
4975530,4,20161203,1440,0,0,0,0,419,0,164,0,0,737,120,0,1,80,1,1
4975530,6,20161205,1440,0,455,0,0,10,0,52,0,0,844,79,0,1,80,1,0
4975530,10,20161209,1440,0,458,0,0,0,0,281,0,6,569,126,0,1,80,1,0
4975530,11,20161210,1440,0,0,0,0,29,0,194,0,0,923,294,0,1,80,1,1
4975530,12,20161211,1440,0,0,0,0,0,0,0,0,0,1410,30,0,1,80,1,1
4975530,13,20161212,1440,0,226,0,229,0,0,0,0,2,837,146,0,1,80,1,0
4975530,14,20161213,1440,0,246,0,217,0,0,187,0,0,648,142,0,1,80,1,0
5018453,2,20161214,1440,0,480,0,1,0,0,0,0,0,829,130,0,1,44.5,1,0
5018453,5,20161217,1440,0,0,0,0,0,0,0,0,0,1440,0,0,1,44.5,1,1
5018453,12,20161224,1440,0,0,0,27,0,0,0,0,0,1394,19,0,1,44.5,1,1
5033461,2,20161109,1440,0,381,0,0,0,0,0,0,627,342,90,0,0,44.5,1,0
5033461,3,20161110,1440,0,37,88,0,0,0,3,0,663,514,135,0,0,44.5,1,0
5033461,4,20161111,1440,0,509,0,0,0,0,0,0,17,864,50,0,0,44.5,1,0
5033461,6,20161113,1440,0,0,0,0,0,0,0,0,0,1440,0,0,0,44.5,1,1
5033461,8,20161115,1440,0,929,0,0,0,0,0,0,0,480,31,0,0,44.5,1,0
5033461,11,20161118,1440,0,687,149,0,0,0,0,0,0,568,36,0,0,44.5,1,0
5033461,12,20161119,1440,0,0,0,0,0,0,0,0,0,1440,0,0,0,44.5,1,1
5046845,2,20161203,1440,0,0,110,0,11,0,0,0,0,1291,28,0,1,34.5,0,1
5046845,6,20161207,1440,125,392,0,0,0,0,0,0,0,873,50,0,1,34.5,0,0
5046845,7,20161208,1440,27,367,0,0,0,0,0,0,0,992,54,0,1,34.5,0,0
5046845,9,20161210,1440,0,0,0,0,0,0,0,0,0,1440,0,0,1,34.5,0,1
5046845,10,20161211,1440,0,0,0,64,0,0,0,0,0,1320,56,0,1,34.5,0,1
5046845,11,20161212,1440,4,435,112,0,0,0,125,0,0,680,84,0,1,34.5,0,0
5046845,12,20161213,1440,29,319,0,11,0,0,0,0,0,983,98,0,1,34.5,0,0
5046845,14,20161215,1440,38,348,0,0,0,0,0,0,0,1001,53,0,1,34.5,0,0
5070000,3,20170224,1440,0,0,0,13,0,0,55,0,0,1297,75,0,1,34.5,0,0
5070000,4,20170225,1440,0,0,0,11,0,0,697,0,0,649,83,0,1,34.5,0,1
5070000,5,20170226,1440,43,0,0,0,0,0,585,0,0,604,208,0,1,34.5,0,1
5070000,9,20170302,1440,28,0,0,41,29,0,124,0,0,1058,160,0,1,34.5,0,0
5070000,10,20170303,1440,0,0,0,0,303,0,0,0,0,1050,87,0,1,34.5,0,0
5070000,13,20170306,1440,0,271,0,11,20,0,0,0,0,1044,94,0,1,34.5,0,0
5070000,14,20170307,1440,18,0,0,120,0,0,0,0,78,1164,60,0,1,34.5,0,0
5085232,2,20161128,1440,0,512,0,0,0,0,0,0,0,832,96,0,1,34.5,1,0
5085232,3,20161129,1440,0,491,0,0,0,0,146,0,0,677,126,0,1,34.5,1,0
5085232,4,20161130,1440,21,493,0,0,0,0,66,0,0,731,129,0,1,34.5,1,0
5085232,9,20161205,1440,0,3,0,0,0,0,333,0,0,579,525,0,1,34.5,1,0
5085232,11,20161207,1440,0,500,0,0,0,0,92,0,0,719,129,0,1,34.5,1,0
5085232,13,20161209,1440,0,480,0,0,0,0,576,0,0,260,124,0,1,34.5,1,0
5085232,14,20161210,1440,0,0,0,0,60,0,1092,0,0,246,42,0,1,34.5,1,1
5087716,3,20161209,1440,0,0,0,0,0,0,0,0,0,1440,0,0,0,34.5,1,0
5087716,4,20161210,1440,0,0,0,0,0,0,0,0,0,1440,0,0,0,34.5,1,1
5087716,5,20161211,1440,0,0,0,0,0,0,0,0,0,1440,0,0,0,34.5,1,1
5087716,6,20161212,1440,0,0,0,0,0,0,0,0,0,1440,0,0,0,34.5,1,0
5087716,7,20161213,1440,0,0,0,0,0,0,0,0,0,1440,0,0,0,34.5,1,0
5087716,8,20161214,1440,0,0,0,0,0,0,112,0,0,1280,48,0,0,34.5,1,0
5087716,11,20161217,1440,0,0,0,0,0,0,0,0,0,1440,0,0,0,34.5,1,1
5087716,12,20161218,1440,0,0,0,0,0,0,0,0,0,1440,0,0,0,34.5,1,1
5087716,14,20161220,1440,0,519,0,8,0,0,0,0,0,816,97,0,0,34.5,1,0
5089438,2,20170204,1440,0,0,0,0,0,0,0,0,0,1440,0,0,0,21,0,1
5089438,3,20170205,1440,0,0,0,0,0,0,0,0,0,1440,0,0,0,21,0,1
5089438,5,20170207,1440,449,0,0,0,311,0,0,0,0,635,45,0,0,21,0,0
5089438,6,20170208,1440,0,0,0,0,0,0,0,0,0,1440,0,0,0,21,0,0
5089438,7,20170209,1440,0,0,0,0,452,0,77,0,0,883,28,0,0,21,0,0
5089438,8,20170210,1440,0,0,0,0,0,0,0,0,0,1440,0,0,0,21,0,0
5089438,9,20170211,1440,0,0,0,92,0,0,39,0,0,1218,91,0,0,21,0,1
5089438,10,20170212,1440,0,0,0,0,0,0,0,0,0,1440,0,0,0,21,0,1
5089438,11,20170213,1440,0,0,0,0,0,0,0,0,0,1440,0,0,0,21,0,0
5089438,12,20170214,1440,0,0,0,0,0,0,0,0,0,1440,0,0,0,21,0,0
5115823,2,20161201,1440,9,0,0,13,0,0,0,0,0,1314,104,0,1,34.5,0,0
5115823,4,20161203,1440,4,0,0,6,0,0,48,0,0,1345,37,0,1,34.5,0,1
5115823,7,20161206,1440,628,0,0,2,0,0,0,0,95,676,39,0,1,34.5,0,0
5115823,8,20161207,1440,0,0,0,0,0,0,0,0,0,1440,0,0,1,34.5,0,0
5115823,11,20161210,1440,0,0,0,10,13,0,0,0,0,1348,69,0,1,34.5,0,1
5115823,12,20161211,1440,0,0,0,0,0,0,0,0,633,682,125,0,1,34.5,0,1
5115823,13,20161212,1440,0,0,0,0,127,0,83,0,372,517,341,0,1,34.5,0,0
5115823,14,20161213,1440,114,0,0,567,0,0,0,0,0,742,17,0,1,34.5,0,0
5155699,5,20161204,1440,0,0,0,0,0,0,0,0,0,1440,0,0,0,44.5,1,1
5155699,8,20161207,1440,0,461,0,0,0,0,0,0,0,921,58,0,0,44.5,1,0
5155699,9,20161208,1440,0,438,0,89,0,0,100,0,0,651,162,0,0,44.5,1,0
5155699,10,20161209,1440,0,449,0,319,0,0,48,0,0,505,119,0,0,44.5,1,0
5155699,11,20161210,1440,0,0,0,0,0,0,234,0,0,1145,61,0,0,44.5,1,1
5157574,3,20161210,1440,0,0,0,0,0,0,115,0,8,1197,120,0,0,21,1,1
5157574,6,20161213,1440,0,512,0,0,0,0,24,0,0,813,91,0,0,21,1,0
5157574,8,20161215,1440,0,279,0,0,0,0,399,0,0,442,320,0,0,21,1,0
5157574,10,20161217,1440,0,0,0,6,11,0,662,0,0,529,232,0,0,21,1,1
5157574,11,20161218,1440,0,0,0,0,0,0,729,0,0,630,81,0,0,21,1,1
5185515,3,20161202,1440,1153,0,0,0,0,0,0,0,0,274,13,0,0,34.5,1,0
5185515,4,20161203,1440,427,0,0,37,92,0,0,0,0,768,116,0,0,34.5,1,1
5185515,5,20161204,1440,0,0,0,0,6,0,0,0,0,1423,11,0,0,34.5,1,1
5185515,7,20161206,1440,3,0,0,0,15,0,0,0,0,1369,53,0,0,34.5,1,0
5185515,8,20161207,1440,0,490,0,0,1,0,105,0,0,715,129,0,0,34.5,1,0
5185515,11,20161210,1440,4,0,47,38,21,0,0,0,0,1240,90,0,0,34.5,1,1
5185515,14,20161213,1440,802,0,0,6,0,0,0,0,0,603,29,0,0,34.5,1,0
5226574,4,20161205,1440,0,0,0,287,0,0,0,0,0,0,1153,0,1,34.5,1,0
5226574,5,20161206,1440,0,1120,0,0,0,0,0,0,0,0,30,290,1,34.5,1,0
5226574,6,20161207,1440,0,0,0,0,0,0,0,0,0,1440,0,0,1,34.5,1,0
5226574,7,20161208,1440,0,0,0,0,0,0,0,0,0,284,1156,0,1,34.5,1,0
5226574,8,20161209,1440,0,0,0,0,0,0,0,0,0,356,13,1071,1,34.5,1,0
5226574,9,20161210,1440,0,0,0,0,20,0,1037,0,0,341,42,0,1,34.5,1,1
5226574,10,20161211,1440,0,0,0,0,0,0,0,0,0,1440,0,0,1,34.5,1,1
5226574,11,20161212,1440,0,0,0,12,461,0,0,0,0,863,104,0,1,34.5,1,0
5226574,12,20161213,1440,0,0,0,0,289,0,139,0,0,311,701,0,1,34.5,1,0
5226574,13,20161214,1440,0,0,0,0,0,0,0,0,0,382,1058,0,1,34.5,1,0
5246433,2,20161203,1440,0,0,0,0,37,0,0,0,94,383,111,815,0,34.5,1,1
5246433,3,20161204,1440,2,0,0,2,0,2,217,0,0,1133,84,0,0,34.5,1,1
5246433,4,20161205,1440,0,330,0,0,0,0,0,0,72,997,41,0,0,34.5,1,0
5246433,5,20161206,1440,0,401,0,0,70,0,0,0,0,904,65,0,0,34.5,1,0
5246433,10,20161211,1440,63,0,0,33,0,0,0,0,0,1298,46,0,0,34.5,1,1
5246433,12,20161213,1440,1,456,0,0,0,0,0,0,70,851,62,0,0,34.5,1,0
5246433,13,20161214,1440,0,575,0,0,0,0,0,0,0,805,60,0,0,34.5,1,0
5246433,14,20161215,1440,0,515,0,0,0,0,0,0,0,890,35,0,0,34.5,1,0
5246795,5,20161207,1440,8,467,0,3,0,0,0,0,90,685,187,0,0,44.5,1,0
5246795,8,20161210,1440,0,0,0,0,224,3,4,0,0,986,223,0,0,44.5,1,1
5246795,13,20161215,1440,0,447,0,0,0,0,0,0,0,796,197,0,0,44.5,1,0
5246795,14,20161216,1440,12,613,0,0,0,0,334,0,0,289,192,0,0,44.5,1,0
5260000,9,20170226,1440,0,0,0,12,0,0,0,0,0,1405,23,0,1,27,1,1
5260000,14,20170303,1440,0,550,0,0,0,0,430,0,0,435,25,0,1,27,1,0
5269641,2,20170201,1440,0,198,0,0,0,0,0,0,0,1209,33,0,1,44.5,0,0
5269641,5,20170204,1440,0,0,0,0,0,0,540,0,0,824,76,0,1,44.5,0,1
5269641,6,20170205,1440,0,0,0,0,0,0,0,0,0,1440,0,0,1,44.5,0,1
5269641,7,20170206,1440,0,184,0,18,0,0,0,0,0,1193,45,0,1,44.5,0,0
5269641,8,20170207,1440,0,205,0,5,0,0,0,0,0,1190,40,0,1,44.5,0,0
5269641,11,20170210,1440,0,188,0,0,0,0,0,0,0,1216,36,0,1,44.5,0,0
5269641,12,20170211,1440,0,0,0,22,0,0,0,0,0,1362,56,0,1,44.5,0,1
5269641,13,20170212,1440,0,0,0,0,0,0,0,0,0,1440,0,0,1,44.5,0,1
5302028,4,20161113,1440,0,0,0,46,0,0,0,0,0,1352,42,0,0,62.5,0,1
5302028,5,20161114,1440,0,0,0,0,33,0,125,0,0,1246,36,0,0,62.5,0,0
5302028,6,20161115,1440,0,0,0,0,108,0,0,0,0,1302,30,0,0,62.5,0,0
5302028,7,20161116,1440,0,0,0,10,2,0,0,0,0,1137,291,0,0,62.5,0,0
5355790,2,20161201,1440,0,0,0,16,0,0,224,0,0,824,376,0,0,54.5,0,0
5355790,7,20161206,1440,0,0,0,135,0,0,135,0,0,993,177,0,0,54.5,0,0
5355790,10,20161209,1440,56,0,0,71,0,0,193,0,0,981,139,0,0,54.5,0,0
5355790,13,20161212,1440,0,0,0,0,0,0,0,0,0,1440,0,0,0,54.5,0,0
5356034,2,20161203,1440,0,0,0,0,0,0,0,0,0,1440,0,0,1,34.5,0,1
5356034,3,20161204,1440,0,0,0,0,0,0,0,0,0,1440,0,0,1,34.5,0,1
5356034,7,20161208,1440,9,440,0,0,0,0,6,0,0,931,54,0,1,34.5,0,0
5356034,12,20161213,1440,17,0,0,112,78,0,48,0,0,1109,76,0,1,34.5,0,0
5356034,14,20161215,1440,9,430,0,0,0,1,12,0,0,931,57,0,1,34.5,0,0
5374233,2,20161118,1440,0,414,0,60,0,0,0,0,0,852,114,0,0,34.5,1,0
5374233,3,20161119,1440,0,0,0,69,0,0,0,0,0,1325,46,0,0,34.5,1,1
5374233,5,20161121,1440,3,517,0,0,0,0,0,0,0,805,115,0,0,34.5,1,0
5374233,7,20161123,1440,0,227,0,256,3,0,0,0,0,759,195,0,0,34.5,1,0
5374233,10,20161126,1440,0,0,0,90,0,0,0,0,366,869,115,0,0,34.5,1,1
5374233,11,20161127,1440,0,0,0,2,0,0,0,0,311,531,596,0,0,34.5,1,1
5374233,13,20161129,1440,0,504,0,0,0,0,0,0,0,866,70,0,0,34.5,1,0
5436896,5,20161209,1440,0,175,0,41,0,0,638,0,0,533,53,0,0,34.5,1,0
5436896,10,20161214,1440,0,518,0,0,0,0,86,0,0,740,96,0,0,34.5,1,0
5436896,11,20161215,1440,0,0,0,46,363,0,14,0,0,865,152,0,0,34.5,1,0
5436896,13,20161217,1440,0,0,0,30,76,0,348,0,0,900,86,0,0,34.5,1,1
5475730,2,20161201,1440,0,497,0,0,0,0,0,0,0,866,77,0,0,54.5,1,0
5475730,3,20161202,1440,0,0,0,0,0,0,0,0,2,1343,95,0,0,54.5,1,0
5475730,5,20161204,1440,0,0,0,0,21,0,0,0,39,1129,251,0,0,54.5,1,1
5475730,9,20161208,1440,0,0,0,0,0,0,58,0,141,1151,90,0,0,54.5,1,0
5475730,11,20161210,1440,450,0,0,0,0,0,0,0,46,609,335,0,0,54.5,1,1
5475730,14,20161213,1440,0,582,0,0,0,0,0,0,0,794,64,0,0,54.5,1,0
5497584,2,20161208,1440,0,445,0,32,0,0,0,0,0,860,103,0,0,27,1,0
5497584,3,20161209,1440,0,378,0,533,0,0,53,0,0,400,76,0,0,27,1,0
5497584,7,20161213,1440,0,402,0,4,0,0,0,0,90,767,177,0,0,27,1,0
5497584,8,20161214,1440,0,0,120,0,0,0,78,0,5,1085,152,0,0,27,1,0
5497584,9,20161215,1440,0,416,0,0,0,0,161,0,0,689,174,0,0,27,1,0
5497584,12,20161218,1440,0,0,0,0,0,0,0,0,0,1440,0,0,0,27,1,1
5497584,14,20161220,1440,0,171,0,0,0,0,8,0,0,1017,244,0,0,27,1,0
5565505,5,20161204,1440,393,0,0,35,20,0,149,0,0,737,106,0,0,54.5,1,1
5565505,7,20161206,1440,0,480,0,0,0,0,0,0,0,916,44,0,0,54.5,1,0
5565505,8,20161207,1440,0,90,0,0,0,0,0,0,56,837,74,383,0,54.5,1,0
5565505,12,20161211,1440,0,0,0,39,475,1,0,0,0,875,50,0,0,54.5,1,1
5565505,14,20161213,1440,0,455,0,0,0,0,2,0,0,838,145,0,0,54.5,1,0
5572139,2,20161106,1440,0,0,0,0,7,0,187,0,0,1191,55,0,0,34.5,1,1
5572139,5,20161109,1440,0,449,0,0,1,0,44,0,0,673,219,54,0,34.5,1,0
5572139,8,20161112,1440,0,238,0,26,13,0,0,0,0,609,87,467,0,34.5,1,1
5572139,11,20161115,1440,0,3,0,0,145,0,0,0,0,618,674,0,0,34.5,1,0
5608918,8,20170124,1440,0,453,0,0,8,0,0,0,0,835,144,0,1,54.5,0,0
5608918,9,20170125,1440,0,503,0,2,6,0,0,0,0,775,154,0,1,54.5,0,0
5608918,12,20170128,1440,58,0,0,198,17,0,0,0,0,1032,135,0,1,54.5,0,1
5612435,3,20161107,1440,0,0,0,0,0,0,149,0,0,1270,21,0,0,70,0,0
5612435,4,20161108,1440,0,0,0,0,0,0,0,0,0,1440,0,0,0,70,0,0
5612435,5,20161109,1440,0,0,0,80,0,0,0,0,127,1196,37,0,0,70,0,0
5612435,12,20161116,1440,99,0,0,14,0,0,0,0,170,864,293,0,0,70,0,0
5630000,2,20170222,1440,52,0,0,0,0,0,0,0,0,1361,27,0,1,21,0,0
5630000,3,20170223,1440,0,0,0,24,0,0,0,0,0,1390,26,0,1,21,0,0
5630000,4,20170224,1440,0,0,0,5,0,0,183,0,0,1199,53,0,1,21,0,0
5630000,5,20170225,1440,0,0,0,0,0,0,0,0,0,1440,0,0,1,21,0,1
5630000,8,20170228,1440,0,0,0,25,0,0,0,0,0,1381,34,0,1,21,0,0
5630000,9,20170301,1440,0,0,0,10,0,0,0,0,64,1327,39,0,1,21,0,0
5630000,10,20170302,1440,0,0,0,0,0,0,0,0,89,1333,18,0,1,21,0,0
5630000,11,20170303,1440,15,0,0,0,45,0,0,0,57,1246,77,0,1,21,0,0
5630000,12,20170304,1440,23,0,0,0,0,0,0,0,0,1400,17,0,1,21,0,1
5630000,13,20170305,1440,1,0,0,0,0,0,25,0,0,1376,38,0,1,21,0,1
5630000,14,20170306,1440,0,0,178,0,0,0,0,0,0,1243,19,0,1,21,0,0
5692034,4,20161108,1440,0,0,0,74,21,0,0,0,0,1300,45,0,0,62.5,0,0
5692034,5,20161109,1440,0,0,0,4,105,0,0,0,0,1311,20,0,0,62.5,0,0
5692034,6,20161110,1440,0,0,0,0,0,0,0,0,0,1440,0,0,0,62.5,0,0
5692034,7,20161111,1440,0,0,0,76,43,0,0,0,0,1266,55,0,0,62.5,0,0
5692034,8,20161112,1440,0,0,0,106,0,0,0,0,0,1243,91,0,0,62.5,0,1
5692034,9,20161113,1440,0,0,0,0,0,0,0,0,0,1420,20,0,0,62.5,0,1
5692034,10,20161114,1440,0,0,0,0,0,0,0,0,0,1420,20,0,0,62.5,0,0
5692034,11,20161115,1440,0,0,0,0,35,0,0,0,35,1341,29,0,0,62.5,0,0
5692034,13,20161117,1440,0,0,0,0,0,0,0,0,0,1440,0,0,0,62.5,0,0
5692034,14,20161118,1440,0,0,0,0,37,0,0,0,0,1335,68,0,0,62.5,0,0
5735537,2,20161201,1440,0,843,0,0,0,0,0,0,0,564,33,0,1,54.5,0,0
5735537,3,20161202,1440,0,561,0,0,0,0,239,0,0,609,31,0,1,54.5,0,0
5735537,5,20161204,1440,0,0,0,0,147,0,0,0,0,1287,6,0,1,54.5,0,1
5735537,6,20161205,1440,0,446,0,0,2,0,0,0,0,954,38,0,1,54.5,0,0
5735537,7,20161206,1440,4,461,0,60,0,0,0,0,0,849,66,0,1,54.5,0,0
5735537,8,20161207,1440,0,0,0,0,0,28,123,0,0,1237,52,0,1,54.5,0,0
5735537,9,20161208,1440,0,340,0,0,58,0,0,0,0,987,55,0,1,54.5,0,0
5735537,11,20161210,1440,0,0,0,0,25,0,0,0,0,1379,36,0,1,54.5,0,1
5735537,12,20161211,1440,0,0,0,0,0,0,135,0,0,1290,15,0,1,54.5,0,1
5735537,13,20161212,1440,0,431,0,0,17,0,0,0,0,927,65,0,1,54.5,0,0
5735537,14,20161213,1440,0,0,0,75,0,0,0,0,0,1330,35,0,1,54.5,0,0
5743467,2,20161110,1440,0,0,0,184,0,0,0,0,0,1213,43,0,1,70,0,0
5743467,3,20161111,1440,0,478,0,0,0,0,0,0,0,819,143,0,1,70,0,0
5743467,4,20161112,1440,0,0,0,0,0,0,240,0,0,1151,49,0,1,70,0,1
5743467,5,20161113,1440,0,0,0,0,0,0,0,0,902,507,31,0,1,70,0,1
5743467,6,20161114,1440,0,0,0,0,0,0,170,0,726,521,23,0,1,70,0,0
5743467,7,20161115,1440,0,499,0,0,0,0,282,0,0,552,107,0,1,70,0,0
5743467,8,20161116,1440,0,9,0,0,0,0,0,0,0,817,614,0,1,70,0,0
5743467,9,20161117,1440,0,0,0,37,0,0,0,0,0,1281,122,0,1,70,0,0
5743467,11,20161119,1440,0,0,0,0,0,0,0,0,0,1440,0,0,1,70,0,1
5743467,12,20161120,1440,0,0,0,0,0,0,0,0,0,1440,0,0,1,70,0,1
5743467,13,20161121,1440,0,0,0,0,0,0,0,0,0,1440,0,0,1,70,0,0
5744975,4,20161126,1440,0,0,0,0,0,0,0,0,0,1440,0,0,0,27,0,1
5744975,6,20161128,1440,0,0,0,5,237,0,45,0,0,975,178,0,0,27,0,0
5744975,10,20161202,1440,0,0,0,0,227,0,127,0,0,949,137,0,0,27,0,0
5744975,12,20161204,1440,0,0,0,0,0,0,0,0,0,1440,0,0,0,27,0,1
5744975,13,20161205,1440,0,0,0,0,16,0,0,0,0,1395,29,0,0,27,0,0
5767103,2,20161205,1440,0,468,0,0,0,0,0,0,0,909,63,0,1,44.5,1,0
5767103,3,20161206,1440,696,344,0,0,0,0,0,0,0,331,69,0,1,44.5,1,0
5767103,6,20161209,1440,1040,66,0,24,0,0,0,0,0,204,106,0,1,44.5,1,0
5767103,8,20161211,1440,0,0,0,29,0,0,197,0,0,971,243,0,1,44.5,1,1
5767103,10,20161213,1440,689,365,0,0,0,0,0,0,0,297,89,0,1,44.5,1,0
5767103,13,20161216,1440,532,384,0,5,0,0,0,0,0,412,107,0,1,44.5,1,0
5804392,5,20161207,1440,0,237,0,0,0,2,353,0,277,399,168,4,1,54.5,1,0
5804392,9,20161211,1440,0,0,0,27,0,14,0,0,210,1111,78,0,1,54.5,1,1
5804392,10,20161212,1440,0,501,0,40,0,0,0,0,0,818,81,0,1,54.5,1,0
5804392,14,20161216,1440,0,385,0,20,0,34,264,0,0,654,83,0,1,54.5,1,0
5826560,2,20161206,1440,0,975,0,0,0,0,0,0,0,200,265,0,1,44.5,1,0
5826560,3,20161207,1440,0,750,0,0,0,0,0,0,0,390,300,0,1,44.5,1,0
5826560,4,20161208,1440,0,515,0,0,0,0,0,0,0,825,100,0,1,44.5,1,0
5826560,5,20161209,1440,0,480,0,0,0,0,0,0,0,865,95,0,1,44.5,1,0
5826560,6,20161210,1440,0,0,0,0,0,0,0,0,0,1440,0,0,1,44.5,1,1
5826560,7,20161211,1440,0,0,95,0,0,0,0,0,0,1285,60,0,1,44.5,1,1
5826560,9,20161213,1440,0,535,0,0,0,0,0,0,0,805,100,0,1,44.5,1,0
5826560,10,20161214,1440,0,540,0,0,0,0,0,0,0,600,300,0,1,44.5,1,0
5826560,11,20161215,1440,0,480,0,0,0,0,0,0,0,860,100,0,1,44.5,1,0
5856235,2,20161203,1440,0,0,0,0,0,0,0,0,0,1440,0,0,1,44.5,1,1
5856235,3,20161204,1440,0,0,0,0,0,0,0,0,0,1440,0,0,1,44.5,1,1
5856235,4,20161205,1440,0,454,0,0,0,0,0,0,0,905,81,0,1,44.5,1,0
5856235,5,20161206,1440,0,454,0,0,1,0,0,0,0,893,92,0,1,44.5,1,0
5856235,6,20161207,1440,0,463,0,22,0,0,0,0,0,857,98,0,1,44.5,1,0
5856235,7,20161208,1440,0,452,0,0,0,0,0,0,0,898,90,0,1,44.5,1,0
5856235,9,20161210,1440,0,0,0,0,0,0,0,0,0,1440,0,0,1,44.5,1,1
5856235,11,20161212,1440,0,447,0,0,0,0,0,0,0,897,96,0,1,44.5,1,0
5856235,12,20161213,1440,0,367,0,0,0,0,71,0,0,895,107,0,1,44.5,1,0
5856235,13,20161214,1440,0,317,0,0,0,0,127,0,0,885,111,0,1,44.5,1,0
5858949,2,20170124,1440,0,581,0,0,0,0,127,0,0,642,90,0,0,54.5,1,0
5858949,3,20170125,1440,0,632,0,0,0,0,0,0,0,779,29,0,0,54.5,1,0
5858949,8,20170130,1440,0,309,0,276,70,0,0,0,0,705,80,0,0,54.5,1,0
5858949,13,20170204,1440,0,525,0,0,0,0,0,0,0,900,15,0,0,54.5,1,1
5858949,14,20170205,1440,0,0,0,0,0,0,464,0,0,940,36,0,0,54.5,1,1
5898902,4,20170122,1440,0,0,0,1,0,0,102,51,0,1081,205,0,1,54.5,1,1
5898902,6,20170124,1440,0,305,0,34,0,0,0,0,0,999,102,0,1,54.5,1,0
5898902,7,20170125,1440,0,336,0,19,0,0,3,0,0,1009,73,0,1,54.5,1,0
5898902,8,20170126,1440,0,409,0,36,0,0,16,0,0,919,60,0,1,54.5,1,0
5898902,10,20170128,1440,0,0,0,62,0,0,60,0,0,1110,208,0,1,54.5,1,1
5898902,11,20170129,1440,0,0,0,0,0,0,0,0,0,1440,0,0,1,54.5,1,1
5907085,4,20161207,1440,0,540,0,280,0,0,0,0,0,515,105,0,0,34.5,1,0
5907085,5,20161208,1440,0,520,0,15,0,0,0,0,0,790,115,0,0,34.5,1,0
5907085,6,20161209,1440,0,550,0,470,0,0,0,0,0,314,106,0,0,34.5,1,0
5907085,7,20161210,1440,0,0,0,676,0,0,665,0,0,62,37,0,0,34.5,1,1
5907085,8,20161211,1440,0,0,0,0,0,0,688,0,0,455,297,0,0,34.5,1,1
5907085,10,20161213,1440,0,500,0,5,0,0,50,0,0,767,118,0,0,34.5,1,0
5907085,11,20161214,1440,0,500,0,0,0,0,0,0,0,850,90,0,0,34.5,1,0
5907085,12,20161215,1440,0,545,0,10,0,0,0,0,0,815,70,0,0,34.5,1,0
5907085,13,20161216,1440,0,520,0,5,0,0,0,0,0,815,100,0,0,34.5,1,0
5907085,14,20161217,1440,0,0,0,0,0,0,268,0,4,849,319,0,0,34.5,1,1
5930000,2,20170210,1440,0,281,0,0,0,0,0,0,542,550,67,0,1,44.5,1,0
5930000,3,20170211,1440,0,0,0,7,0,0,0,0,86,1327,20,0,1,44.5,1,1
5930000,4,20170212,1440,0,0,0,0,85,0,0,0,78,826,451,0,1,44.5,1,1
5930000,5,20170213,1440,0,0,0,0,0,0,0,0,176,1194,70,0,1,44.5,1,0
5930000,7,20170215,1440,0,0,0,0,0,0,0,0,241,884,315,0,1,44.5,1,0
5930000,8,20170216,1440,0,0,0,0,0,0,0,0,35,1359,46,0,1,44.5,1,0
5930000,11,20170219,1440,0,0,0,0,0,0,0,0,385,957,98,0,1,44.5,1,1
